id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,average_points,points
390,Eric,Dier,6,Spurs,3,51,a,31,6,24 Sep 15:00,12,Middlesbrough,False,1,2,1250,1290,1280,1355,1290,1315,1010,1050,1025,1075,970,990,80.200000000000003,0.20000000000000001,0.0,0.0,0.0,0.80000000000000004,0.20000000000000001,0.0,0.59999999999999998,0.40000000000000002,0.0,0.0,0.20000000000000001,3.7999999999999998,0.0,0.59999999999999998,2.7999999999999998,0.0,0.20000000000000001,0.40000000000000002,0.0,0.59999999999999998,43.799999999999997,37.399999999999999,0.0,0.0,1.0,0.59999999999999998,2.2,0
390,Eric,Dier,6,Spurs,3,51,a,31,7,02 Oct 14:15,10,Man City,True,2,0,1250,1290,1280,1355,1290,1315,1270,1320,1175,1275,1350,1400,69.200000000000003,0.20000000000000001,0.0,0.0,0.0,0.80000000000000004,0.20000000000000001,0.0,0.59999999999999998,0.20000000000000001,0.0,0.0,0.20000000000000001,3.0,0.0,0.20000000000000001,2.7999999999999998,0.0,0.20000000000000001,0.40000000000000002,0.0,0.59999999999999998,38.200000000000003,32.399999999999999,0.0,0.0,0.80000000000000004,0.59999999999999998,2.0,1
390,Eric,Dier,6,Spurs,3,51,a,31,8,15 Oct 15:00,19,West Brom,False,1,1,1250,1290,1280,1355,1290,1315,1000,1040,1140,1075,990,1060,55.0,0.0,0.0,0.0,0.0,0.40000000000000002,0.20000000000000001,0.0,0.40000000000000002,0.20000000000000001,0.0,0.0,0.20000000000000001,2.0,0.0,0.20000000000000001,1.8,0.0,0.20000000000000001,0.40000000000000002,0.0,0.20000000000000001,30.399999999999999,25.800000000000001,0.0,0.0,0.40000000000000002,0.40000000000000002,1.8,1
390,Eric,Dier,6,Spurs,3,51,a,31,9,22 Oct 12:30,2,Bournemouth,False,0,0,1250,1290,1280,1355,1290,1315,950,1080,960,1100,970,1100,43.200000000000003,0.0,0.0,0.0,0.0,0.40000000000000002,0.0,0.0,0.40000000000000002,0.20000000000000001,0.0,0.0,0.20000000000000001,1.6000000000000001,0.0,0.0,1.2,0.0,0.0,0.20000000000000001,0.0,0.0,25.399999999999999,22.600000000000001,0.0,0.0,0.0,0.40000000000000002,1.6,3
390,Eric,Dier,6,Spurs,3,51,a,31,10,29 Oct 15:00,8,Leicester,True,1,1,1250,1290,1280,1355,1290,1315,1075,1190,1000,1240,1075,1100,43.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000002,0.20000000000000001,0.0,0.0,0.20000000000000001,2.3999999999999999,0.0,0.0,1.6000000000000001,0.0,0.0,0.20000000000000001,0.0,0.0,24.800000000000001,21.800000000000001,0.0,0.0,0.0,0.59999999999999998,1.6,2
390,Eric,Dier,6,Spurs,3,51,a,31,11,06 Nov 12:00,1,Arsenal,False,1,1,1250,1290,1280,1355,1290,1315,1290,1300,1300,1250,1300,1375,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.40000000000000002,0.0,0.0,0.0,3.7999999999999998,0.0,0.0,2.2000000000000002,0.0,0.0,0.0,0.0,0.0,22.199999999999999,18.800000000000001,0.0,0.0,0.0,0.20000000000000001,1.4,1
390,Eric,Dier,6,Spurs,3,51,a,31,12,19 Nov 17:30,20,West Ham,True,3,2,1250,1290,1280,1355,1290,1315,1080,1090,975,990,1125,1150,64.0,0.20000000000000001,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.20000000000000001,0.59999999999999998,0.0,0.0,0.0,5.7999999999999998,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34.600000000000001,28.399999999999999,0.0,0.0,0.0,0.20000000000000001,1.6,2
390,Eric,Dier,6,Spurs,3,51,a,31,13,26 Nov 17:30,4,Chelsea,False,2,1,1250,1290,1280,1355,1290,1315,1310,1340,1300,1350,1300,1375,78.200000000000003,0.20000000000000001,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.20000000000000001,1.0,0.0,0.0,0.0,7.0,0.0,0.20000000000000001,4.2000000000000002,0.0,0.0,0.0,0.0,0.0,48.200000000000003,41.399999999999999,0.0,0.0,0.0,0.20000000000000001,1.8,2
390,Eric,Dier,6,Spurs,3,51,a,31,14,03 Dec 15:00,16,Swansea,True,5,0,1250,1290,1280,1355,1290,1315,970,1000,950,960,990,1035,90.0,0.20000000000000001,0.0,0.0,0.0,0.40000000000000002,0.0,0.0,0.20000000000000001,1.2,0.0,0.0,0.0,7.4000000000000004,0.0,0.20000000000000001,5.4000000000000004,0.0,0.0,0.0,0.0,0.0,54.0,45.200000000000003,0.0,0.0,0.20000000000000001,0.40000000000000002,2.0,3
390,Eric,Dier,6,Spurs,3,51,a,31,15,11 Dec 14:15,11,Man Utd,False,1,0,1250,1290,1280,1355,1290,1315,1200,1280,1200,1250,1265,1315,90.0,0.20000000000000001,0.0,0.0,0.0,0.59999999999999998,0.0,0.0,0.20000000000000001,1.2,0.0,0.0,0.0,8.0,0.0,0.59999999999999998,5.5999999999999996,0.0,0.0,0.0,0.0,0.40000000000000002,61.200000000000003,52.799999999999997,0.0,0.0,0.40000000000000002,0.20000000000000001,2.0,0
390,Eric,Dier,6,Spurs,3,51,a,31,16,14 Dec 20:00,7,Hull,True,3,0,1250,1290,1280,1355,1290,1315,940,980,940,950,960,970,72.0,0.20000000000000001,0.0,0.0,0.0,0.59999999999999998,0.0,0.0,0.20000000000000001,1.0,0.0,0.0,0.0,6.4000000000000004,0.0,0.59999999999999998,4.4000000000000004,0.0,0.0,0.0,0.0,0.40000000000000002,53.0,45.799999999999997,0.0,0.0,0.40000000000000002,0.20000000000000001,1.6,3
390,Eric,Dier,6,Spurs,3,51,a,31,17,18 Dec 16:00,3,Burnley,True,2,1,1250,1290,1280,1355,1290,1315,940,1040,940,1125,925,1000,72.0,0.0,0.0,0.0,0.0,0.59999999999999998,0.0,0.0,0.40000000000000002,0.80000000000000004,0.0,0.0,0.0,4.7999999999999998,0.0,0.59999999999999998,4.2000000000000002,0.0,0.0,0.0,0.0,0.59999999999999998,57.200000000000003,51.600000000000001,0.0,0.0,0.40000000000000002,0.20000000000000001,2.0,2
